datetime,Global CMP22 (vent/cor) [W/m^2],image_url
20241116102000,512.24,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-11-13-391Z_image.jpg
20241116102100,514.13,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-12-16-366Z_image.jpg
20241116102200,515.811,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-13-19-440Z_image.jpg
20241116102300,517.867,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-14-22-476Z_image.jpg
20241116102400,518.872,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-15-25-646Z_image.jpg
20241116102500,520.086,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-16-29-236Z_image.jpg
20241116102600,521.284,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-17-32-333Z_image.jpg
20241116102700,522.627,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-18-35-423Z_image.jpg
20241116102800,523.7,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-19-38-506Z_image.jpg
20241116102900,525.003,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-20-41-555Z_image.jpg
20241116103000,526.06,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-21-44-936Z_image.jpg
20241116103100,527.583,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-22-48-080Z_image.jpg
20241116103200,529.548,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-23-51-324Z_image.jpg
20241116103300,531.414,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-24-54-453Z_image.jpg
20241116103400,532.214,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-25-57-579Z_image.jpg
20241116103500,532.48,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-27-00-913Z_image.jpg
20241116103600,532.649,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-28-03-984Z_image.jpg
20241116103700,533.336,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-29-07-533Z_image.jpg
20241116103800,533.657,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-30-10-594Z_image.jpg
20241116103900,536.219,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-31-14-737Z_image.jpg
20241116104000,538.417,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-32-18-083Z_image.jpg
20241116104100,539.296,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-33-21-178Z_image.jpg
20241116104200,539.937,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-34-24-399Z_image.jpg
20241116104300,540.15,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-35-27-496Z_image.jpg
20241116104400,540.736,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-36-30-603Z_image.jpg
20241116104500,541.336,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-37-34-395Z_image.jpg
20241116104600,542.641,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-38-37-593Z_image.jpg
20241116104700,542.928,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-39-40-862Z_image.jpg
20241116104800,543.553,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-40-43-892Z_image.jpg
20241116104900,543.461,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-41-46-986Z_image.jpg
20241116105000,544.506,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-42-50-404Z_image.jpg
20241116105100,546.442,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-43-54-029Z_image.jpg
20241116105200,548.702,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-44-57-613Z_image.jpg
20241116105300,549.954,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-46-00-710Z_image.jpg
20241116105400,551.073,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-47-04-508Z_image.jpg
20241116105500,550.503,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-48-08-284Z_image.jpg
20241116105600,550.447,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-49-11-340Z_image.jpg
20241116105700,550.019,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-50-14-399Z_image.jpg
20241116105800,548.635,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-51-17-481Z_image.jpg
20241116105900,549.409,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-52-20-678Z_image.jpg
20241116110000,550.283,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-53-24-220Z_image.jpg
20241116110100,551.446,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-54-27-235Z_image.jpg
20241116110200,554.403,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-55-30-312Z_image.jpg
20241116110300,554.426,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-56-33-348Z_image.jpg
20241116110400,552.431,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-57-36-441Z_image.jpg
20241116110500,552.312,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-58-39-732Z_image.jpg
20241116110600,555.002,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T16-59-42-749Z_image.jpg
20241116110700,555.295,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-00-45-904Z_image.jpg
20241116110800,558.564,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-01-49-134Z_image.jpg
20241116110900,557.211,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-02-52-202Z_image.jpg
20241116111000,558.657,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-03-55-443Z_image.jpg
20241116111100,556.296,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-04-59-130Z_image.jpg
20241116111200,555.443,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-06-02-218Z_image.jpg
20241116111300,557.165,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-07-05-769Z_image.jpg
20241116111400,557.686,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-08-08-858Z_image.jpg
20241116111500,560.098,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-09-12-210Z_image.jpg
20241116111600,561.644,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-10-15-253Z_image.jpg
20241116111700,564.318,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-11-18-318Z_image.jpg
20241116111800,565.377,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-12-21-480Z_image.jpg
20241116111900,565.835,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-13-24-664Z_image.jpg
20241116112000,566.299,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-14-28-127Z_image.jpg
20241116112100,566.769,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-15-31-010Z_image.jpg
20241116112200,567.981,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-16-34-136Z_image.jpg
20241116112300,568.105,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-17-37-132Z_image.jpg
20241116112400,567.445,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-18-40-281Z_image.jpg
20241116112500,567.387,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-19-43-515Z_image.jpg
20241116112600,568.848,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-20-46-584Z_image.jpg
20241116112700,569.273,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-21-49-580Z_image.jpg
20241116112800,570.023,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-22-52-669Z_image.jpg
20241116112900,569.429,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-23-55-668Z_image.jpg
20241116113000,569.736,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-24-58-938Z_image.jpg
20241116113100,570.014,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-26-02-211Z_image.jpg
20241116113200,570.246,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-27-05-353Z_image.jpg
20241116113300,569.909,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-28-08-450Z_image.jpg
20241116113400,570.196,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-29-11-545Z_image.jpg
20241116113500,570.342,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-30-14-847Z_image.jpg
20241116113600,569.52,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-31-17-889Z_image.jpg
20241116113700,569.233,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-32-20-955Z_image.jpg
20241116113800,569.329,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-33-23-945Z_image.jpg
20241116113900,568.956,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-34-27-145Z_image.jpg
20241116114000,568.463,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-35-30-496Z_image.jpg
20241116114100,567.445,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-36-33-647Z_image.jpg
20241116114200,567.34,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-37-36-718Z_image.jpg
20241116114300,568.307,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-38-39-830Z_image.jpg
20241116114400,569.053,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-39-42-984Z_image.jpg
20241116114500,568.021,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-40-46-803Z_image.jpg
20241116114600,567.788,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-41-49-919Z_image.jpg
20241116114700,568.894,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-42-53-053Z_image.jpg
20241116114800,569.783,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-43-56-138Z_image.jpg
20241116114900,569.455,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-44-59-388Z_image.jpg
20241116115000,569.316,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-46-02-774Z_image.jpg
20241116115100,569.233,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-47-06-017Z_image.jpg
20241116115200,568.98,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-48-09-159Z_image.jpg
20241116115300,568.802,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-49-12-650Z_image.jpg
20241116115400,569.718,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-50-15-824Z_image.jpg
20241116115500,570.218,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-51-19-091Z_image.jpg
20241116115600,569.483,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-52-22-703Z_image.jpg
20241116115700,568.789,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-53-26-123Z_image.jpg
20241116115800,568.372,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-54-29-172Z_image.jpg
20241116115900,567.985,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-55-32-742Z_image.jpg
20241116120000,568.402,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-56-36-126Z_image.jpg
20241116120100,567.639,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-57-39-309Z_image.jpg
20241116120200,567.164,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-58-43-031Z_image.jpg
20241116120300,567.32,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T17-59-46-032Z_image.jpg
20241116120400,566.876,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-00-49-144Z_image.jpg
20241116120500,565.264,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-01-52-473Z_image.jpg
20241116120600,563.173,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-02-56-172Z_image.jpg
20241116120700,562.365,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-03-59-356Z_image.jpg
20241116120800,561.17,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-05-02-376Z_image.jpg
20241116120900,561.131,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-06-05-842Z_image.jpg
20241116121000,560.364,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-07-09-119Z_image.jpg
20241116121100,560.265,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-08-12-672Z_image.jpg
20241116121200,560.633,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-09-15-737Z_image.jpg
20241116121300,561.449,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-10-18-878Z_image.jpg
20241116121400,561.171,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-11-21-964Z_image.jpg
20241116121500,560.832,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-12-26-068Z_image.jpg
20241116121600,560.03,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-13-29-327Z_image.jpg
20241116121700,559.268,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-14-32-389Z_image.jpg
20241116121800,559.213,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-15-35-416Z_image.jpg
20241116121900,558.52,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-16-38-696Z_image.jpg
20241116122000,557.505,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-17-42-033Z_image.jpg
20241116122100,557.711,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-18-45-463Z_image.jpg
20241116122200,557.714,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-19-48-575Z_image.jpg
20241116122300,557.537,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-20-52-244Z_image.jpg
20241116122400,556.928,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-21-55-360Z_image.jpg
20241116122500,556.199,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-22-59-201Z_image.jpg
20241116122600,555.448,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-24-02-977Z_image.jpg
20241116122700,554.559,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-25-06-114Z_image.jpg
20241116122800,555.057,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-26-09-239Z_image.jpg
20241116122900,554.048,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-27-12-281Z_image.jpg
20241116123000,552.251,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-28-16-031Z_image.jpg
20241116123100,549.769,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-29-19-165Z_image.jpg
20241116123200,548.436,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-30-23-047Z_image.jpg
20241116123300,545.614,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-31-26-252Z_image.jpg
20241116123400,544.631,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-32-29-451Z_image.jpg
20241116123500,548.805,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-33-32-820Z_image.jpg
20241116123600,555.823,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-34-36-417Z_image.jpg
20241116123700,548.505,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-35-39-617Z_image.jpg
20241116123800,284.399,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-36-42-884Z_image.jpg
20241116123900,179.159,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-37-45-955Z_image.jpg
20241116124000,437.431,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-38-49-244Z_image.jpg
20241116124100,450.586,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-39-52-537Z_image.jpg
20241116124200,466.006,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-40-55-788Z_image.jpg
20241116124300,444.09,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-41-58-993Z_image.jpg
20241116124400,344.825,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-43-02-124Z_image.jpg
20241116124500,162.648,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-44-05-388Z_image.jpg
20241116124600,155.966,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-45-08-718Z_image.jpg
20241116124700,209.443,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-46-11-726Z_image.jpg
20241116124800,517.913,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-47-14-876Z_image.jpg
20241116124900,513.008,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-48-18-138Z_image.jpg
20241116125000,477.668,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-49-21-538Z_image.jpg
20241116125100,350.149,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-50-25-913Z_image.jpg
20241116125200,291.912,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-51-29-004Z_image.jpg
20241116125300,218.495,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-52-32-147Z_image.jpg
20241116125400,209.613,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-53-35-208Z_image.jpg
20241116125500,289.36,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-54-39-060Z_image.jpg
20241116125600,414.929,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-55-42-690Z_image.jpg
20241116125700,341.18,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-56-45-937Z_image.jpg
20241116125800,208.506,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-57-49-108Z_image.jpg
20241116125900,228.855,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-58-54-021Z_image.jpg
20241116130000,239.45,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T18-59-57-614Z_image.jpg
20241116130100,239.435,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-01-00-552Z_image.jpg
20241116130200,247.322,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-02-03-756Z_image.jpg
20241116130300,248.591,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-03-06-872Z_image.jpg
20241116130400,247.123,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-04-10-498Z_image.jpg
20241116130500,244.646,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-05-13-834Z_image.jpg
20241116130600,258.381,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-06-17-055Z_image.jpg
20241116130700,343.304,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-07-20-267Z_image.jpg
20241116130800,312.756,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-08-23-299Z_image.jpg
20241116130900,339.283,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-09-26-340Z_image.jpg
20241116131000,296.357,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-10-29-618Z_image.jpg
20241116131100,318.036,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-11-33-068Z_image.jpg
20241116131200,428.675,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-12-36-176Z_image.jpg
20241116131300,338.947,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-13-39-213Z_image.jpg
20241116131400,347.571,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-14-42-259Z_image.jpg
20241116131500,248.613,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-15-45-544Z_image.jpg
20241116131600,284.618,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-16-48-615Z_image.jpg
20241116131700,313.389,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-17-51-864Z_image.jpg
20241116131800,255.566,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-18-55-114Z_image.jpg
20241116131900,261.43,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-19-58-148Z_image.jpg
20241116132000,231.85,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-21-01-481Z_image.jpg
20241116132100,235.225,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-22-04-627Z_image.jpg
20241116132200,324.651,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-23-08-138Z_image.jpg
20241116132300,375.341,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-24-11-592Z_image.jpg
20241116132400,432.148,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-25-14-734Z_image.jpg
20241116132500,405.359,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-26-18-222Z_image.jpg
20241116132600,384.007,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-27-21-408Z_image.jpg
20241116132700,418.317,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-28-26-858Z_image.jpg
20241116132800,267.021,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-29-24-970Z_image.jpg
20241116132900,233.394,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-30-28-734Z_image.jpg
20241116133000,242.567,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-31-32-088Z_image.jpg
20241116133100,254.185,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-32-35-146Z_image.jpg
20241116133200,267.121,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-33-39-811Z_image.jpg
20241116133300,229.143,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-34-43-679Z_image.jpg
20241116133400,244.08,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-35-46-832Z_image.jpg
20241116133500,229.879,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-36-50-093Z_image.jpg
20241116133600,223.865,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-37-53-256Z_image.jpg
20241116133700,222.624,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-38-56-374Z_image.jpg
20241116133800,233.087,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-39-59-430Z_image.jpg
20241116133900,234.671,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-41-02-497Z_image.jpg
20241116134000,261.81,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-42-06-401Z_image.jpg
20241116134100,306.537,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-43-09-466Z_image.jpg
20241116134200,302.921,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-44-12-638Z_image.jpg
20241116134300,319.74,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-45-15-819Z_image.jpg
20241116134400,347.546,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-46-19-004Z_image.jpg
20241116134500,349.953,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-47-22-230Z_image.jpg
20241116134600,341.329,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-48-25-309Z_image.jpg
20241116134700,307.102,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-49-28-719Z_image.jpg
20241116134800,303.327,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-50-31-819Z_image.jpg
20241116134900,261.02,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-51-35-438Z_image.jpg
20241116135000,242.236,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-16T19-52-39-619Z_image.jpg
